"","X1","Unnamed: 0","datetime","date","hour","season","holiday","open","rent_count","temperature","humidity","wind_speed","visibility","dewpoint_temp","solar_radiation","rainfall","snowfall","month","week","day_of_month","day_of_year","day_of_week","dayName_of_week","month_name","season_no"
"4596",4595,4596,2018-06-10 11:00:00,2018-06-10,11,"Summer","No Holiday","Yes",1074,21.3,56,1.5,19890,12.1,1.18,0,0,6,23,10,161,6,"Sunday","Jun",2
"4597",4596,4597,2018-06-10 12:00:00,2018-06-10,12,"Summer","No Holiday","Yes",1442,23.2,50,2.2,19880,12.1,2.45,0,0,6,23,10,161,6,"Sunday","Jun",2
"4598",4597,4598,2018-06-10 13:00:00,2018-06-10,13,"Summer","No Holiday","Yes",1752,24.2,48,1.2,19680,12.4,2.19,0,0,6,23,10,161,6,"Sunday","Jun",2
"4599",4598,4599,2018-06-10 14:00:00,2018-06-10,14,"Summer","No Holiday","Yes",1985,24.1,51,1.1,20000,13.3,1.58,0,0,6,23,10,161,6,"Sunday","Jun",2
"4600",4599,4600,2018-06-10 15:00:00,2018-06-10,15,"Summer","No Holiday","Yes",2182,24.8,49,1.2,20000,13.3,1.34,0,0,6,23,10,161,6,"Sunday","Jun",2
"4601",4600,4601,2018-06-10 16:00:00,2018-06-10,16,"Summer","No Holiday","Yes",2333,24.8,51,1.6,20000,13.9,1.17,0,0,6,23,10,161,6,"Sunday","Jun",2
"4602",4601,4602,2018-06-10 17:00:00,2018-06-10,17,"Summer","No Holiday","Yes",2431,24.6,52,1.3,20000,14,0.82,0,0,6,23,10,161,6,"Sunday","Jun",2
"4603",4602,4603,2018-06-10 18:00:00,2018-06-10,18,"Summer","No Holiday","Yes",2367,24.1,53,1.3,20000,13.9,0.48,0,0,6,23,10,161,6,"Sunday","Jun",2
"4604",4603,4604,2018-06-10 19:00:00,2018-06-10,19,"Summer","No Holiday","Yes",2267,23.4,55,1,20000,13.8,0.12,0,0,6,23,10,161,6,"Sunday","Jun",2
"4605",4604,4605,2018-06-10 20:00:00,2018-06-10,20,"Summer","No Holiday","Yes",2300,22.8,55,1.3,20000,13.2,0.01,0,0,6,23,10,161,6,"Sunday","Jun",2
"4606",4605,4606,2018-06-10 21:00:00,2018-06-10,21,"Summer","No Holiday","Yes",2026,22.1,55,1.5,20000,12.6,0,0,0,6,23,10,161,6,"Sunday","Jun",2
"4607",4606,4607,2018-06-10 22:00:00,2018-06-10,22,"Summer","No Holiday","Yes",1634,21.5,55,1.8,20000,12,0,0,0,6,23,10,161,6,"Sunday","Jun",2
"4608",4607,4608,2018-06-10 23:00:00,2018-06-10,23,"Summer","No Holiday","Yes",1191,20.9,56,1.5,20000,11.7,0,0,0,6,23,10,161,6,"Sunday","Jun",2
"4609",4608,4609,2018-06-11 00:00:00,2018-06-11,0,"Summer","No Holiday","Yes",918,20.3,58,1.4,20000,11.7,0,0,0,6,24,11,162,0,"Monday","Jun",2
"4610",4609,4610,2018-06-11 01:00:00,2018-06-11,1,"Summer","No Holiday","Yes",555,19.8,59,1.3,20000,11.5,0,0,0,6,24,11,162,0,"Monday","Jun",2
"4611",4610,4611,2018-06-11 02:00:00,2018-06-11,2,"Summer","No Holiday","Yes",353,19.2,60,1.5,20000,11.2,0,0,0,6,24,11,162,0,"Monday","Jun",2
"4612",4611,4612,2018-06-11 03:00:00,2018-06-11,3,"Summer","No Holiday","Yes",232,18.8,61,1.3,20000,11.1,0,0,0,6,24,11,162,0,"Monday","Jun",2
"4613",4612,4613,2018-06-11 04:00:00,2018-06-11,4,"Summer","No Holiday","Yes",194,18.8,60,1,20000,10.8,0,0,0,6,24,11,162,0,"Monday","Jun",2
"4614",4613,4614,2018-06-11 05:00:00,2018-06-11,5,"Summer","No Holiday","Yes",324,18.8,61,1.2,20000,11.1,0,0,0,6,24,11,162,0,"Monday","Jun",2
"4615",4614,4615,2018-06-11 06:00:00,2018-06-11,6,"Summer","No Holiday","Yes",807,18.6,61,0.8,20000,10.9,0.03,0,0,6,24,11,162,0,"Monday","Jun",2
"4616",4615,4616,2018-06-11 07:00:00,2018-06-11,7,"Summer","No Holiday","Yes",1629,19.1,59,1.1,20000,10.8,0.38,0,0,6,24,11,162,0,"Monday","Jun",2
"4617",4616,4617,2018-06-11 08:00:00,2018-06-11,8,"Summer","No Holiday","Yes",2375,20.7,55,1.5,20000,11.3,1.23,0,0,6,24,11,162,0,"Monday","Jun",2
"4618",4617,4618,2018-06-11 09:00:00,2018-06-11,9,"Summer","No Holiday","Yes",1307,22.2,48,1.7,18890,10.6,1.77,0,0,6,24,11,162,0,"Monday","Jun",2
"4619",4618,4619,2018-06-11 10:00:00,2018-06-11,10,"Summer","No Holiday","Yes",992,23.7,47,1.3,20000,11.7,2.67,0,0,6,24,11,162,0,"Monday","Jun",2
"4620",4619,4620,2018-06-11 11:00:00,2018-06-11,11,"Summer","No Holiday","Yes",1107,23.2,52,1.4,20000,12.7,1.53,0,0,6,24,11,162,0,"Monday","Jun",2
"4621",4620,4621,2018-06-11 12:00:00,2018-06-11,12,"Summer","No Holiday","Yes",1204,23.2,52,1.2,20000,12.7,0.82,0,0,6,24,11,162,0,"Monday","Jun",2
"4622",4621,4622,2018-06-11 13:00:00,2018-06-11,13,"Summer","No Holiday","Yes",1033,23.7,49,1.2,20000,12.3,1.04,0,0,6,24,11,162,0,"Monday","Jun",2
"4623",4622,4623,2018-06-11 14:00:00,2018-06-11,14,"Summer","No Holiday","Yes",1075,23.9,47,1,20000,11.8,0.97,0,0,6,24,11,162,0,"Monday","Jun",2
"4624",4623,4624,2018-06-11 15:00:00,2018-06-11,15,"Summer","No Holiday","Yes",1240,22.2,60,1.3,19070,14,0.34,0,0,6,24,11,162,0,"Monday","Jun",2
"4625",4624,4625,2018-06-11 16:00:00,2018-06-11,16,"Summer","No Holiday","Yes",1220,22,60,1.8,20000,13.8,0.14,0,0,6,24,11,162,0,"Monday","Jun",2
"4626",4625,4626,2018-06-11 17:00:00,2018-06-11,17,"Summer","No Holiday","Yes",1475,20.7,72,3.4,20000,15.4,0.11,0,0,6,24,11,162,0,"Monday","Jun",2
"4627",4626,4627,2018-06-11 18:00:00,2018-06-11,18,"Summer","No Holiday","Yes",1491,19.8,80,3.9,20000,16.2,0.12,0,0,6,24,11,162,0,"Monday","Jun",2
"4628",4627,4628,2018-06-11 19:00:00,2018-06-11,19,"Summer","No Holiday","Yes",873,19.4,85,1.2,16510,16.8,0.08,0.5,0,6,24,11,162,0,"Monday","Jun",2
"4629",4628,4629,2018-06-11 20:00:00,2018-06-11,20,"Summer","No Holiday","Yes",1280,19.1,84,1.7,20000,16.3,0.04,0,0,6,24,11,162,0,"Monday","Jun",2
"4630",4629,4630,2018-06-11 21:00:00,2018-06-11,21,"Summer","No Holiday","Yes",1647,19,82,1,20000,15.8,0,0,0,6,24,11,162,0,"Monday","Jun",2
"4631",4630,4631,2018-06-11 22:00:00,2018-06-11,22,"Summer","No Holiday","Yes",1117,19,76,0.1,20000,14.6,0,0,0,6,24,11,162,0,"Monday","Jun",2
"4632",4631,4632,2018-06-11 23:00:00,2018-06-11,23,"Summer","No Holiday","Yes",384,18.2,93,0.8,4600,17,0,3.5,0,6,24,11,162,0,"Monday","Jun",2
"4633",4632,4633,2018-06-12 00:00:00,2018-06-12,0,"Summer","No Holiday","Yes",470,18,94,0.7,19060,17,0,1,0,6,24,12,163,1,"Tuesday","Jun",2
"4634",4633,4634,2018-06-12 01:00:00,2018-06-12,1,"Summer","No Holiday","Yes",454,17.7,92,0.9,19580,16.3,0,0,0,6,24,12,163,1,"Tuesday","Jun",2
"4635",4634,4635,2018-06-12 02:00:00,2018-06-12,2,"Summer","No Holiday","Yes",385,17.7,87,1.2,20000,15.5,0,0,0,6,24,12,163,1,"Tuesday","Jun",2
"4636",4635,4636,2018-06-12 03:00:00,2018-06-12,3,"Summer","No Holiday","Yes",206,17.5,87,0.5,19950,15.3,0,0,0,6,24,12,163,1,"Tuesday","Jun",2
"4637",4636,4637,2018-06-12 04:00:00,2018-06-12,4,"Summer","No Holiday","Yes",144,17.5,84,0.8,20000,14.7,0,0,0,6,24,12,163,1,"Tuesday","Jun",2
"4638",4637,4638,2018-06-12 05:00:00,2018-06-12,5,"Summer","No Holiday","Yes",296,17.2,87,0.6,20000,15,0,0,0,6,24,12,163,1,"Tuesday","Jun",2
"4639",4638,4639,2018-06-12 06:00:00,2018-06-12,6,"Summer","No Holiday","Yes",740,16.7,85,1,20000,14.1,0.03,0,0,6,24,12,163,1,"Tuesday","Jun",2
"4640",4639,4640,2018-06-12 07:00:00,2018-06-12,7,"Summer","No Holiday","Yes",1573,17.1,77,1.5,17480,13,0.49,0,0,6,24,12,163,1,"Tuesday","Jun",2
"4641",4640,4641,2018-06-12 08:00:00,2018-06-12,8,"Summer","No Holiday","Yes",2495,19,67,1.1,19760,12.7,1.29,0,0,6,24,12,163,1,"Tuesday","Jun",2
"4642",4641,4642,2018-06-12 09:00:00,2018-06-12,9,"Summer","No Holiday","Yes",1317,21.1,60,0.9,19980,13,2.18,0,0,6,24,12,163,1,"Tuesday","Jun",2
"4643",4642,4643,2018-06-12 10:00:00,2018-06-12,10,"Summer","No Holiday","Yes",971,22.1,53,1.1,19990,12,2.28,0,0,6,24,12,163,1,"Tuesday","Jun",2
"4644",4643,4644,2018-06-12 11:00:00,2018-06-12,11,"Summer","No Holiday","Yes",1092,22.9,54,2.6,19590,13,2.56,0,0,6,24,12,163,1,"Tuesday","Jun",2
"4645",4644,4645,2018-06-12 12:00:00,2018-06-12,12,"Summer","No Holiday","Yes",1202,24,51,1.8,20000,13.2,2.29,0,0,6,24,12,163,1,"Tuesday","Jun",2
"4646",4645,4646,2018-06-12 13:00:00,2018-06-12,13,"Summer","No Holiday","Yes",1215,25.7,46,0.8,20000,13.2,3.18,0,0,6,24,12,163,1,"Tuesday","Jun",2
"4647",4646,4647,2018-06-12 14:00:00,2018-06-12,14,"Summer","No Holiday","Yes",1246,25.6,45,2.2,19610,12.7,1.39,0,0,6,24,12,163,1,"Tuesday","Jun",2
"4648",4647,4648,2018-06-12 15:00:00,2018-06-12,15,"Summer","No Holiday","Yes",1427,26.2,42,2.7,19770,12.2,1.59,0,0,6,24,12,163,1,"Tuesday","Jun",2
"4649",4648,4649,2018-06-12 16:00:00,2018-06-12,16,"Summer","No Holiday","Yes",1714,26.2,47,3.8,19960,13.9,2.45,0,0,6,24,12,163,1,"Tuesday","Jun",2
"4650",4649,4650,2018-06-12 17:00:00,2018-06-12,17,"Summer","No Holiday","Yes",2270,26.4,47,3,19760,14.1,1.76,0,0,6,24,12,163,1,"Tuesday","Jun",2
"4651",4650,4651,2018-06-12 18:00:00,2018-06-12,18,"Summer","No Holiday","Yes",3404,24.9,53,3.6,20000,14.6,1.28,0,0,6,24,12,163,1,"Tuesday","Jun",2
"4652",4651,4652,2018-06-12 19:00:00,2018-06-12,19,"Summer","No Holiday","Yes",2873,23.1,58,2.4,19970,14.3,0.59,0,0,6,24,12,163,1,"Tuesday","Jun",2
"4653",4652,4653,2018-06-12 20:00:00,2018-06-12,20,"Summer","No Holiday","Yes",2579,21.6,62,3.3,20000,13.9,0.09,0,0,6,24,12,163,1,"Tuesday","Jun",2
"4654",4653,4654,2018-06-12 21:00:00,2018-06-12,21,"Summer","No Holiday","Yes",2505,20.6,70,1.8,19860,14.9,0,0,0,6,24,12,163,1,"Tuesday","Jun",2
"4655",4654,4655,2018-06-12 22:00:00,2018-06-12,22,"Summer","No Holiday","Yes",2309,20,70,1,20000,14.3,0,0,0,6,24,12,163,1,"Tuesday","Jun",2
"4656",4655,4656,2018-06-12 23:00:00,2018-06-12,23,"Summer","No Holiday","Yes",1657,19.5,72,0.6,19890,14.3,0,0,0,6,24,12,163,1,"Tuesday","Jun",2
"4657",4656,4657,2018-06-13 00:00:00,2018-06-13,0,"Summer","No Holiday","Yes",1274,19.3,76,1.2,19680,14.9,0,0,0,6,24,13,164,2,"Wednesday","Jun",2
"4658",4657,4658,2018-06-13 01:00:00,2018-06-13,1,"Summer","No Holiday","Yes",1088,18.9,77,0.7,19870,14.7,0,0,0,6,24,13,164,2,"Wednesday","Jun",2
"4659",4658,4659,2018-06-13 02:00:00,2018-06-13,2,"Summer","No Holiday","Yes",847,18.4,75,0.6,19860,13.8,0,0,0,6,24,13,164,2,"Wednesday","Jun",2
"4660",4659,4660,2018-06-13 03:00:00,2018-06-13,3,"Summer","No Holiday","Yes",591,18.5,73,1,19510,13.5,0,0,0,6,24,13,164,2,"Wednesday","Jun",2
"4661",4660,4661,2018-06-13 04:00:00,2018-06-13,4,"Summer","No Holiday","Yes",421,18.7,74,0.9,19330,13.9,0,0,0,6,24,13,164,2,"Wednesday","Jun",2
"4662",4661,4662,2018-06-13 05:00:00,2018-06-13,5,"Summer","No Holiday","Yes",290,18.6,76,0.4,19570,14.2,0,0,0,6,24,13,164,2,"Wednesday","Jun",2
"4663",4662,4663,2018-06-13 06:00:00,2018-06-13,6,"Summer","No Holiday","Yes",416,18.7,75,0.9,19230,14.1,0.06,0,0,6,24,13,164,2,"Wednesday","Jun",2
"4664",4663,4664,2018-06-13 07:00:00,2018-06-13,7,"Summer","No Holiday","Yes",657,19.4,69,0.3,12770,13.5,0.42,0,0,6,24,13,164,2,"Wednesday","Jun",2
"4665",4664,4665,2018-06-13 08:00:00,2018-06-13,8,"Summer","No Holiday","Yes",959,20.7,65,1.5,10040,13.8,0.97,0,0,6,24,13,164,2,"Wednesday","Jun",2
"4666",4665,4666,2018-06-13 09:00:00,2018-06-13,9,"Summer","No Holiday","Yes",1111,22.6,59,1.6,10300,14.1,1.8,0,0,6,24,13,164,2,"Wednesday","Jun",2
"4667",4666,4667,2018-06-13 10:00:00,2018-06-13,10,"Summer","No Holiday","Yes",1269,23,57,2.2,11450,14,1.1,0,0,6,24,13,164,2,"Wednesday","Jun",2
"4668",4667,4668,2018-06-13 11:00:00,2018-06-13,11,"Summer","No Holiday","Yes",1478,24.5,51,1.5,13330,13.6,1.97,0,0,6,24,13,164,2,"Wednesday","Jun",2
"4669",4668,4669,2018-06-13 12:00:00,2018-06-13,12,"Summer","No Holiday","Yes",1747,24.5,56,2.3,10940,15.1,1.74,0,0,6,24,13,164,2,"Wednesday","Jun",2
"4670",4669,4670,2018-06-13 13:00:00,2018-06-13,13,"Summer","No Holiday","Yes",1834,24.9,52,1.8,15540,14.3,1.7,0,0,6,24,13,164,2,"Wednesday","Jun",2
"4671",4670,4671,2018-06-13 14:00:00,2018-06-13,14,"Summer","No Holiday","Yes",2088,26.6,50,2.4,11190,15.3,2.95,0,0,6,24,13,164,2,"Wednesday","Jun",2
"4672",4671,4672,2018-06-13 15:00:00,2018-06-13,15,"Summer","No Holiday","Yes",2288,25.5,50,2.2,10250,14.3,0.47,0,0,6,24,13,164,2,"Wednesday","Jun",2
"4673",4672,4673,2018-06-13 16:00:00,2018-06-13,16,"Summer","No Holiday","Yes",2474,25.8,50,1.7,11520,14.5,0.66,0,0,6,24,13,164,2,"Wednesday","Jun",2
"4674",4673,4674,2018-06-13 17:00:00,2018-06-13,17,"Summer","No Holiday","Yes",2664,25.6,57,3.3,9190,16.4,0.87,0,0,6,24,13,164,2,"Wednesday","Jun",2
"4675",4674,4675,2018-06-13 18:00:00,2018-06-13,18,"Summer","No Holiday","Yes",2479,23.4,63,3.6,12450,15.9,0.5,0,0,6,24,13,164,2,"Wednesday","Jun",2
"4676",4675,4676,2018-06-13 19:00:00,2018-06-13,19,"Summer","No Holiday","Yes",2404,22.8,64,2.3,14440,15.6,0.45,0,0,6,24,13,164,2,"Wednesday","Jun",2
"4677",4676,4677,2018-06-13 20:00:00,2018-06-13,20,"Summer","No Holiday","Yes",2276,22.1,65,1.3,16110,15.2,0.09,0,0,6,24,13,164,2,"Wednesday","Jun",2
"4678",4677,4678,2018-06-13 21:00:00,2018-06-13,21,"Summer","No Holiday","Yes",2166,21.8,67,0,14850,15.3,0,0,0,6,24,13,164,2,"Wednesday","Jun",2
"4679",4678,4679,2018-06-13 22:00:00,2018-06-13,22,"Summer","No Holiday","Yes",1934,21.6,66,1.2,14380,14.9,0,0,0,6,24,13,164,2,"Wednesday","Jun",2
"4680",4679,4680,2018-06-13 23:00:00,2018-06-13,23,"Summer","No Holiday","Yes",1394,21.5,62,0.1,18270,13.9,0,0,0,6,24,13,164,2,"Wednesday","Jun",2
"4681",4680,4681,2018-06-14 00:00:00,2018-06-14,0,"Summer","No Holiday","Yes",1047,21.1,69,0.5,10860,15.1,0,0,0,6,24,14,165,3,"Thursday","Jun",2
"4682",4681,4682,2018-06-14 01:00:00,2018-06-14,1,"Summer","No Holiday","Yes",715,20.8,72,1,9120,15.5,0,0,0,6,24,14,165,3,"Thursday","Jun",2
"4683",4682,4683,2018-06-14 02:00:00,2018-06-14,2,"Summer","No Holiday","Yes",453,20.8,73,0.8,8290,15.7,0,0,0,6,24,14,165,3,"Thursday","Jun",2
"4684",4683,4684,2018-06-14 03:00:00,2018-06-14,3,"Summer","No Holiday","Yes",289,20.8,73,0.7,7560,15.7,0,0,0,6,24,14,165,3,"Thursday","Jun",2
"4685",4684,4685,2018-06-14 04:00:00,2018-06-14,4,"Summer","No Holiday","Yes",193,21,72,0.8,6770,15.7,0,0,0,6,24,14,165,3,"Thursday","Jun",2
"4686",4685,4686,2018-06-14 05:00:00,2018-06-14,5,"Summer","No Holiday","Yes",154,20.3,84,3.2,5180,17.5,0,0,0,6,24,14,165,3,"Thursday","Jun",2
"4687",4686,4687,2018-06-14 06:00:00,2018-06-14,6,"Summer","No Holiday","Yes",100,19.5,95,1.4,1790,18.6,0,1.5,0,6,24,14,165,3,"Thursday","Jun",2
"4688",4687,4688,2018-06-14 07:00:00,2018-06-14,7,"Summer","No Holiday","Yes",94,19.4,97,0.9,2720,18.9,0,13.5,0,6,24,14,165,3,"Thursday","Jun",2
"4689",4688,4689,2018-06-14 08:00:00,2018-06-14,8,"Summer","No Holiday","Yes",187,18.9,97,1.2,4920,18.4,0.06,11.5,0,6,24,14,165,3,"Thursday","Jun",2
"4690",4689,4690,2018-06-14 09:00:00,2018-06-14,9,"Summer","No Holiday","Yes",175,19.1,96,0.6,2730,18.4,0.17,1.5,0,6,24,14,165,3,"Thursday","Jun",2
"4691",4690,4691,2018-06-14 10:00:00,2018-06-14,10,"Summer","No Holiday","Yes",532,19.7,94,1.1,4970,18.7,0.61,1,0,6,24,14,165,3,"Thursday","Jun",2
"4692",4691,4692,2018-06-14 11:00:00,2018-06-14,11,"Summer","No Holiday","Yes",735,20.5,79,1.7,7700,16.7,1.25,0,0,6,24,14,165,3,"Thursday","Jun",2
"4693",4692,4693,2018-06-14 12:00:00,2018-06-14,12,"Summer","No Holiday","Yes",945,21.2,75,0.7,8760,16.5,1.07,0,0,6,24,14,165,3,"Thursday","Jun",2
"4694",4693,4694,2018-06-14 13:00:00,2018-06-14,13,"Summer","No Holiday","Yes",1056,22.8,67,1.2,9300,16.3,1.55,0,0,6,24,14,165,3,"Thursday","Jun",2
"4695",4694,4695,2018-06-14 14:00:00,2018-06-14,14,"Summer","No Holiday","Yes",1153,23.8,62,1.2,12820,16,1.91,0,0,6,24,14,165,3,"Thursday","Jun",2
"4696",4695,4696,2018-06-14 15:00:00,2018-06-14,15,"Summer","No Holiday","Yes",1292,24.6,57,1.8,16640,15.5,1.54,0,0,6,24,14,165,3,"Thursday","Jun",2
"4697",4696,4697,2018-06-14 16:00:00,2018-06-14,16,"Summer","No Holiday","Yes",1550,25,56,0.7,17230,15.6,1.27,0,0,6,24,14,165,3,"Thursday","Jun",2
"4698",4697,4698,2018-06-14 17:00:00,2018-06-14,17,"Summer","No Holiday","Yes",1934,24.6,57,1,18660,15.5,0.45,0,0,6,24,14,165,3,"Thursday","Jun",2
"4699",4698,4699,2018-06-14 18:00:00,2018-06-14,18,"Summer","No Holiday","Yes",2962,24,61,1.5,19350,16,0.26,0,0,6,24,14,165,3,"Thursday","Jun",2
"4700",4699,4700,2018-06-14 19:00:00,2018-06-14,19,"Summer","No Holiday","Yes",1856,23.6,63,0.6,19560,16.1,0.19,0,0,6,24,14,165,3,"Thursday","Jun",2
"4701",4700,4701,2018-06-14 20:00:00,2018-06-14,20,"Summer","No Holiday","Yes",1557,22.6,74,1.2,15940,17.7,0.01,0,0,6,24,14,165,3,"Thursday","Jun",2
"4702",4701,4702,2018-06-14 21:00:00,2018-06-14,21,"Summer","No Holiday","Yes",1807,22.2,72,1,17860,16.9,0,0,0,6,24,14,165,3,"Thursday","Jun",2
"4703",4702,4703,2018-06-14 22:00:00,2018-06-14,22,"Summer","No Holiday","Yes",1737,21.8,72,1,19520,16.5,0,0,0,6,24,14,165,3,"Thursday","Jun",2
"4704",4703,4704,2018-06-14 23:00:00,2018-06-14,23,"Summer","No Holiday","Yes",1295,21.6,68,0.8,20000,15.4,0,0,0,6,24,14,165,3,"Thursday","Jun",2
"4705",4704,4705,2018-06-15 00:00:00,2018-06-15,0,"Summer","No Holiday","Yes",986,21,70,0.9,20000,15.3,0,0,0,6,24,15,166,4,"Friday","Jun",2
"4706",4705,4706,2018-06-15 01:00:00,2018-06-15,1,"Summer","No Holiday","Yes",717,20.6,65,1.2,20000,13.7,0,0,0,6,24,15,166,4,"Friday","Jun",2
"4707",4706,4707,2018-06-15 02:00:00,2018-06-15,2,"Summer","No Holiday","Yes",403,20.1,67,1.1,20000,13.7,0,0.1,0,6,24,15,166,4,"Friday","Jun",2
"4708",4707,4708,2018-06-15 03:00:00,2018-06-15,3,"Summer","No Holiday","Yes",154,18.8,93,1,4190,17.6,0,5.4,0,6,24,15,166,4,"Friday","Jun",2
"4709",4708,4709,2018-06-15 04:00:00,2018-06-15,4,"Summer","No Holiday","Yes",72,18,93,1.6,6270,16.8,0,10.5,0,6,24,15,166,4,"Friday","Jun",2
"4710",4709,4710,2018-06-15 05:00:00,2018-06-15,5,"Summer","No Holiday","Yes",161,17.4,86,1.1,18200,15,0,0.5,0,6,24,15,166,4,"Friday","Jun",2
"4711",4710,4711,2018-06-15 06:00:00,2018-06-15,6,"Summer","No Holiday","Yes",609,17.2,83,1.3,20000,14.2,0.07,0,0,6,24,15,166,4,"Friday","Jun",2
"4712",4711,4712,2018-06-15 07:00:00,2018-06-15,7,"Summer","No Holiday","Yes",1467,18.2,75,1.4,20000,13.6,0.56,0,0,6,24,15,166,4,"Friday","Jun",2
"4713",4712,4713,2018-06-15 08:00:00,2018-06-15,8,"Summer","No Holiday","Yes",2328,18.7,71,1.1,19920,13.3,0.61,0,0,6,24,15,166,4,"Friday","Jun",2
"4714",4713,4714,2018-06-15 09:00:00,2018-06-15,9,"Summer","No Holiday","Yes",1170,20.1,65,1.4,20000,13.3,0.93,0,0,6,24,15,166,4,"Friday","Jun",2
"4715",4714,4715,2018-06-15 10:00:00,2018-06-15,10,"Summer","No Holiday","Yes",1004,22,56,1.5,19890,12.8,1.91,0,0,6,24,15,166,4,"Friday","Jun",2
"4716",4715,4716,2018-06-15 11:00:00,2018-06-15,11,"Summer","No Holiday","Yes",1118,22.9,57,1.4,19180,13.9,2.24,0,0,6,24,15,166,4,"Friday","Jun",2
"4717",4716,4717,2018-06-15 12:00:00,2018-06-15,12,"Summer","No Holiday","Yes",1193,24.4,50,1.6,20000,13.2,3.07,0,0,6,24,15,166,4,"Friday","Jun",2
"4718",4717,4718,2018-06-15 13:00:00,2018-06-15,13,"Summer","No Holiday","Yes",1035,25.3,48,1.8,19350,13.4,3.42,0,0,6,24,15,166,4,"Friday","Jun",2
"4719",4718,4719,2018-06-15 14:00:00,2018-06-15,14,"Summer","No Holiday","Yes",1027,26.4,43,2.1,19440,12.8,3.23,0,0,6,24,15,166,4,"Friday","Jun",2
"4720",4719,4720,2018-06-15 15:00:00,2018-06-15,15,"Summer","No Holiday","Yes",1461,26.7,40,1.6,19950,11.9,2.42,0,0,6,24,15,166,4,"Friday","Jun",2
"4721",4720,4721,2018-06-15 16:00:00,2018-06-15,16,"Summer","No Holiday","Yes",1726,26.5,45,1.6,20000,13.5,1.91,0,0,6,24,15,166,4,"Friday","Jun",2
"4722",4721,4722,2018-06-15 17:00:00,2018-06-15,17,"Summer","No Holiday","Yes",2460,26.1,45,1.4,20000,13.2,1.26,0,0,6,24,15,166,4,"Friday","Jun",2
"4723",4722,4723,2018-06-15 18:00:00,2018-06-15,18,"Summer","No Holiday","Yes",2891,25.9,44,1.5,20000,12.7,1.36,0,0,6,24,15,166,4,"Friday","Jun",2
"4724",4723,4724,2018-06-15 19:00:00,2018-06-15,19,"Summer","No Holiday","Yes",2984,24.3,48,1.5,20000,12.5,0.59,0,0,6,24,15,166,4,"Friday","Jun",2
"4725",4724,4725,2018-06-15 20:00:00,2018-06-15,20,"Summer","No Holiday","Yes",2441,22.6,51,1.3,20000,11.9,0.06,0,0,6,24,15,166,4,"Friday","Jun",2
"4726",4725,4726,2018-06-15 21:00:00,2018-06-15,21,"Summer","No Holiday","Yes",2337,21.4,54,1.5,20000,11.6,0,0,0,6,24,15,166,4,"Friday","Jun",2
"4727",4726,4727,2018-06-15 22:00:00,2018-06-15,22,"Summer","No Holiday","Yes",2155,20.4,54,1.4,20000,10.7,0,0,0,6,24,15,166,4,"Friday","Jun",2
"4728",4727,4728,2018-06-15 23:00:00,2018-06-15,23,"Summer","No Holiday","Yes",1593,19.6,55,1.4,20000,10.3,0,0,0,6,24,15,166,4,"Friday","Jun",2
"4729",4728,4729,2018-06-16 00:00:00,2018-06-16,0,"Summer","No Holiday","Yes",1217,19,57,1.6,20000,10.2,0,0,0,6,24,16,167,5,"Saturday","Jun",2
"4730",4729,4730,2018-06-16 01:00:00,2018-06-16,1,"Summer","No Holiday","Yes",1056,18.4,59,1.3,20000,10.2,0,0,0,6,24,16,167,5,"Saturday","Jun",2
"4731",4730,4731,2018-06-16 02:00:00,2018-06-16,2,"Summer","No Holiday","Yes",764,17.9,60,0.8,20000,10,0,0,0,6,24,16,167,5,"Saturday","Jun",2
"4732",4731,4732,2018-06-16 03:00:00,2018-06-16,3,"Summer","No Holiday","Yes",518,17.4,61,1.2,20000,9.7,0,0,0,6,24,16,167,5,"Saturday","Jun",2
"4733",4732,4733,2018-06-16 04:00:00,2018-06-16,4,"Summer","No Holiday","Yes",317,16.9,63,1,20000,9.8,0,0,0,6,24,16,167,5,"Saturday","Jun",2
"4734",4733,4734,2018-06-16 05:00:00,2018-06-16,5,"Summer","No Holiday","Yes",277,16.6,65,1.2,20000,9.9,0,0,0,6,24,16,167,5,"Saturday","Jun",2
"4735",4734,4735,2018-06-16 06:00:00,2018-06-16,6,"Summer","No Holiday","Yes",381,16.3,66,0.7,20000,9.9,0.05,0,0,6,24,16,167,5,"Saturday","Jun",2
"4736",4735,4736,2018-06-16 07:00:00,2018-06-16,7,"Summer","No Holiday","Yes",583,17,60,1.1,19930,9.1,0.47,0,0,6,24,16,167,5,"Saturday","Jun",2
"4737",4736,4737,2018-06-16 08:00:00,2018-06-16,8,"Summer","No Holiday","Yes",892,18.7,57,1,19560,9.9,1.05,0,0,6,24,16,167,5,"Saturday","Jun",2
"4738",4737,4738,2018-06-16 09:00:00,2018-06-16,9,"Summer","No Holiday","Yes",1144,20.4,54,1.5,20000,10.7,1.88,0,0,6,24,16,167,5,"Saturday","Jun",2
"4739",4738,4739,2018-06-16 10:00:00,2018-06-16,10,"Summer","No Holiday","Yes",1166,21.8,46,0.9,19270,9.6,2.46,0,0,6,24,16,167,5,"Saturday","Jun",2
"4740",4739,4740,2018-06-16 11:00:00,2018-06-16,11,"Summer","No Holiday","Yes",1330,23.4,46,1.6,19540,11.1,2.96,0,0,6,24,16,167,5,"Saturday","Jun",2
