"","hour","rent_count","temperature","humidity","wind_speed","visibility","solar_radiation","rainfall","snowfall"
"4364",19,2534,25.2,53,3.1,19830,0.51,0,0
"4365",20,2164,23.1,58,2.9,19500,0.06,0,0
"4366",21,2070,21.9,60,2.5,15510,0,0,0
"4367",22,1900,21.1,59,2.1,18740,0,0,0
"4368",23,1343,20.5,62,2.2,19030,0,0,0
"4369",0,963,20.1,63,1.1,16980,0,0,0
"4370",1,776,19.5,65,0.4,16620,0,0,0
"4371",2,554,19,72,1.4,12580,0,0,0
"4372",3,366,18.6,72,1.4,13400,0,0,0
"4373",4,265,18.1,76,1.8,5610,0,0,0
"4374",5,306,17.8,75,1,12100,0,0,0
"4375",6,672,17.5,76,1.2,11610,0.05,0,0
"4376",7,1421,18.1,64,0.6,9230,0.47,0,0
"4377",8,2149,20.6,55,0.7,12000,1.21,0,0
"4378",9,1219,23.1,52,1.7,10120,1.88,0,0
"4379",10,862,25.3,45,1.3,13710,2.45,0,0
"4380",11,1036,26.8,38,2.6,18790,2.99,0,0
"4381",12,1076,28.2,34,2.6,18670,3.26,0,0
"4382",13,1093,29.4,33,2.2,15350,3.3,0,0
"4383",14,1071,29.6,31,3.7,19880,3.25,0,0
"4384",15,1235,29.9,36,3.3,18660,2.94,0,0
"4385",16,1488,29.9,34,3.2,19120,2.46,0,0
"4386",17,2123,29.2,35,4.3,19670,1.87,0,0
"4387",18,3088,28.5,36,3,19810,1.21,0,0
"4388",19,2505,26.8,35,1.9,20000,0.54,0,0
"4389",20,2163,25,39,2.8,20000,0.06,0,0
"4390",21,2066,23.5,44,1.6,20000,0,0,0
"4391",22,1991,22.7,44,1.5,20000,0,0,0
"4392",23,1440,21.8,49,1.6,19650,0,0,0
"4393",0,1165,20.9,53,1.4,17170,0,0,0
"4394",1,989,20.2,57,0.4,14280,0,0,0
"4395",2,677,19.6,60,1.9,12000,0,0,0
"4396",3,475,18.9,63,1.5,10070,0,0,0
"4397",4,312,18.3,66,1.3,9290,0,0,0
"4398",5,264,17.8,69,1.1,9510,0,0,0
"4399",6,342,17.7,68,1.3,8420,0.05,0,0
"4400",7,560,18.1,59,0.6,7890,0.47,0,0
"4401",8,898,20.4,54,1,8280,1.23,0,0
"4402",9,1005,23.3,43,1.2,12570,1.91,0,0
"4403",10,1044,25.5,33,1.1,18150,2.52,0,0
"4404",11,1094,27.3,35,2.3,15370,2.98,0,0
"4405",12,1253,28.3,30,3,16750,3.29,0,0
"4406",13,1334,29.6,24,2.4,18730,3.42,0,0
"4407",14,1396,29.8,23,3.6,19450,3.32,0,0
"4408",15,1535,29.8,24,2.9,19390,3,0,0
"4409",16,1707,29.6,26,3.7,20000,2.58,0,0
"4410",17,2025,28.9,22,2.7,19650,1.93,0,0
"4411",18,2246,27.4,29,3.6,20000,1.19,0,0
"4412",19,2337,25.4,33,2.7,20000,0.54,0,0
"4413",20,2338,23.4,38,2.3,20000,0.06,0,0
"4414",21,2238,22.1,44,2.5,20000,0,0,0
"4415",22,1969,21.4,48,1.6,20000,0,0,0
"4416",23,1490,20.6,52,0.5,20000,0,0,0
"4417",0,1248,19.7,55,2,19860,0,0,0
"4418",1,902,19.2,57,0.8,19850,0,0,0
"4419",2,673,18.6,60,1.8,18410,0,0,0
"4420",3,437,18,64,1.3,15600,0,0,0
"4421",4,294,17.4,65,0.8,10930,0,0,0
"4422",5,193,17.1,66,0.3,13700,0,0,0
"4423",6,228,16.9,62,0.4,17680,0.06,0,0
"4424",7,423,18,54,0.7,19970,0.51,0,0
"4425",8,659,20.3,47,1.5,17850,1.05,0,0
"4426",9,831,22.7,39,0.7,18800,1.91,0,0
"4427",10,938,24.8,34,1.3,18690,2.09,0,0
"4428",11,977,26.7,30,1.1,17820,2.83,0,0
"4429",12,1134,28.7,27,1.7,18430,3.29,0,0
"4430",13,1393,29.4,24,2.7,19050,3.18,0,0
"4431",14,1399,29.8,26,2.2,18180,3.2,0,0
"4432",15,1556,30.7,21,2.5,18760,2.95,0,0
"4433",16,1834,30.4,28,3.6,17900,2.48,0,0
"4434",17,2131,29.5,29,4.1,19440,1.84,0,0
"4435",18,2349,29.3,25,2.4,19730,1.23,0,0
"4436",19,2514,27.4,29,2.4,20000,0.5,0,0
"4437",20,2460,25.3,32,2.2,19970,0.06,0,0
"4438",21,2173,24.2,32,2.1,20000,0,0,0
"4439",22,1741,23,38,1.2,19960,0,0,0
"4440",23,1274,22,44,0.8,19780,0,0,0
"4441",0,938,21.4,45,1.4,19640,0,0,0
"4442",1,596,20.7,47,0.9,19870,0,0,0
"4443",2,351,20.1,49,0.8,19780,0,0,0
"4444",3,244,19.6,51,1,19230,0,0,0
"4445",4,172,19.4,56,1.2,17520,0,0,0
"4446",5,299,19.2,56,0.9,17720,0,0,0
"4447",6,742,18.9,53,0.3,18710,0.04,0,0
"4448",7,1505,19.5,52,0.8,18180,0.46,0,0
"4449",8,2287,22.1,44,1.4,14350,1.16,0,0
"4450",9,1243,23.3,37,0.4,13360,1.28,0,0
"4451",10,970,25.1,40,2.7,10760,2.37,0,0
"4452",11,1008,26.1,37,2.4,10790,2.79,0,0
"4453",12,1152,26.3,36,3.1,13770,2.61,0,0
"4454",13,1085,27.4,30,2,17680,3.03,0,0
"4455",14,1148,26.5,43,3.9,16710,2.36,0,0
"4456",15,1249,25.5,43,2.9,19960,1.71,0,0
"4457",16,1671,25.5,43,3.2,18920,1.72,0,0
"4458",17,2190,24.9,46,2,18550,0.91,0,0
"4459",18,3380,24.4,48,1.9,19980,0.56,0,0
"4460",19,2788,23.9,51,2.3,20000,0.12,0,0
"4461",20,2508,23.4,43,1.1,20000,0.01,0,0
"4462",21,2377,22.6,62,1.1,13630,0,0,0
"4463",22,2000,22,64,1.8,12110,0,0,0
"4464",23,1354,21.4,68,2.7,9720,0,0,0
"4465",0,927,20.5,71,2.8,12040,0,0,0
"4466",1,742,20,67,0.7,14260,0,0,0
"4467",2,448,19.7,66,0.5,15910,0,0,0
"4468",3,314,19.1,72,0.6,13700,0,0,0
"4469",4,214,18.5,72,0.6,11680,0,0,0
"4470",5,282,18.1,73,0.5,11820,0,0,0
"4471",6,733,17.8,73,0.4,11880,0.04,0,0
"4472",7,1602,18.8,64,0.7,10990,0.48,0,0
"4473",8,2322,21.5,58,1.1,10210,1.21,0,0
"4474",9,1344,23.5,51,1.4,11690,1.82,0,0
"4475",10,959,25.5,43,1,15680,2.49,0,0
"4476",11,974,26.8,37,1.6,16390,2.91,0,0
"4477",12,1111,28.2,35,1.2,14110,3.23,0,0
"4478",13,1058,28.6,34,2,12740,2.82,0,0
"4479",14,1120,28.9,34,2.7,13280,2.06,0,0
"4480",15,1250,29,38,3.4,7490,2.12,0,0
"4481",16,1434,28.8,38,3.1,10270,2.14,0,0
"4482",17,2115,28.1,37,3.6,13460,1.56,0,0
"4483",18,3227,27.1,40,2.8,18110,1,0,0
"4484",19,2615,25.5,43,3.1,17600,0.41,0,0
"4485",20,2346,24,46,2.8,18960,0.06,0,0
"4486",21,2404,23.3,51,1.7,16540,0,0,0
"4487",22,2237,22.4,54,2.5,17780,0,0,0
"4488",23,1646,21.9,56,0.7,18980,0,0,0
"4489",0,1268,21.2,60,0.9,17890,0,0,0
"4490",1,1031,20.6,63,0.6,16700,0,0,0
"4491",2,792,20.1,65,1,14350,0,0,0
"4492",3,562,19.6,68,1.7,12600,0,0,0
"4493",4,332,19.2,68,0.8,11810,0,0,0
"4494",5,218,18.7,73,1.4,10650,0,0,0
"4495",6,351,18.5,73,1.1,10280,0.06,0,0
"4496",7,536,19.3,63,0.7,9160,0.46,0,0
"4497",8,799,21.2,59,1.2,7940,1.13,0,0
"4498",9,925,22.9,56,2.3,7630,1.74,0,0
"4499",10,1087,24.3,53,2.9,9490,2.37,0,0
"4500",11,1152,25.8,52,2.1,9050,2.84,0,0
"4501",12,1400,27.3,51,2.8,7030,3.16,0,0
"4502",13,1444,27.3,52,3.1,6130,3.21,0,0
"4503",14,1603,27.4,50,3.5,6150,3.01,0,0
"4504",15,1674,27.6,49,3.7,6560,2.79,0,0
"4505",16,1940,27.9,47,2.8,8240,2.36,0,0
"4506",17,2104,27.4,48,2.7,10840,1.8,0,0
"4507",18,2162,26.6,52,2.5,13680,1.09,0,0
"4508",19,2163,24.9,56,3.1,14690,0.51,0,0
"4509",20,2145,23.4,64,1.8,11440,0.07,0,0
"4510",21,1935,22.1,72,2.5,9230,0,0,0
"4511",22,1624,20.8,78,1.8,7630,0,0,0
"4512",23,1251,20.1,77,3.1,7970,0,0,0
"4513",0,978,19.6,82,1.7,6280,0,0,0
"4514",1,606,19.1,86,1.8,5220,0,0,0
"4515",2,418,18.8,88,0.3,5000,0,0,0
"4516",3,275,18.4,88,1.6,4650,0,0,0
"4517",4,191,18.1,88,1.8,4580,0,0,0
"4518",5,288,17.8,91,2.2,3930,0,0,0
"4519",6,716,18.1,88,1.1,2720,0.03,0,0
"4520",7,1551,18.6,85,2,3070,0.16,0,0
"4521",8,2317,18.9,82,2.3,3260,0.44,0,0
"4522",9,1342,20.5,73,1.6,3640,1.23,0,0
"4523",10,914,22,69,2,4880,2.04,0,0
"4524",11,967,23.4,62,1.8,6030,2.87,0,0
"4525",12,1099,25,56,3,7150,3.19,0,0
"4526",13,1071,26.7,47,2.4,8060,3.26,0,0
"4527",14,1116,28.2,44,1.7,6440,3.11,0,0
"4528",15,1171,29.3,41,2,6090,2.63,0,0
"4529",16,1442,29.3,41,2,9050,1.95,0,0
"4530",17,2002,28.2,51,3.3,8790,1.73,0,0
"4531",18,3221,25.6,57,2.7,12170,0.96,0,0
"4532",19,2649,24,60,2.8,13790,0.38,0,0
"4533",20,2278,22.8,67,1.6,12190,0.06,0,0
"4534",21,2161,21.5,69,2.6,9420,0,0,0
"4535",22,1939,20.9,71,1,7630,0,0,0
"4536",23,1290,20.3,77,1.3,7700,0,0,0
"4537",0,926,19.1,82,2.2,8740,0,0,0
"4538",1,769,18.8,84,1.7,6580,0,0,0
"4539",2,525,18.6,84,2.5,6190,0,0,0
"4540",3,365,18.6,83,2.9,8890,0,0,0
"4541",4,255,18.5,82,2,10720,0,0,0
"4542",5,299,18.6,81,0.8,12050,0,0,0
"4543",6,744,18.8,78,2,12590,0.01,0,0
"4544",7,1544,19.1,73,2,13000,0.3,0,0
"4545",8,2348,19.7,69,2,14480,0.54,0,0
"4546",9,1283,21.2,62,1.7,13840,1.45,0,0
"4547",10,1002,21.9,62,1.7,16640,1.36,0,0
"4548",11,1095,21.9,64,2.4,13590,1.03,0,0
"4549",12,1256,23.1,56,1.6,12220,1.71,0,0
"4550",13,1314,24.2,58,1.9,10150,1.87,0,0
"4551",14,1249,25,54,2.2,11460,1.86,0,0
"4552",15,1416,26.2,51,3.3,11040,2.87,0,0
"4553",16,1668,26.6,49,3.2,12000,2.35,0,0
"4554",17,2314,26.9,49,2.3,12100,1.72,0,0
"4555",18,3309,26.2,54,2.2,11830,0.88,0,0
"4556",19,2797,24.5,63,3.1,9700,0.46,0,0
"4557",20,2476,22.6,71,1.8,8560,0.11,0,0
"4558",21,2337,21.2,77,1.7,6380,0,0,0
"4559",22,2140,20.5,78,0.9,5500,0,0,0
"4560",23,1672,20,79,1.4,5100,0,0,0
"4561",0,1247,19.7,83,1.5,3900,0,0,0
"4562",1,1029,19.7,81,0.6,4190,0,0,0
"4563",2,732,19.4,84,0.7,3820,0,0,0
"4564",3,535,19.1,84,0.6,4210,0,0,0
"4565",4,352,19,83,0.4,4730,0,0,0
"4566",5,262,19,85,0.4,4670,0,0,0
"4567",6,381,19,84,0.5,4400,0.05,0,0
"4568",7,616,20.2,73,1.1,7080,0.41,0,0
"4569",8,963,21.9,62,0.9,10710,1.03,0,0
"4570",9,1102,24,55,1.8,14110,1.81,0,0
"4571",10,1156,25.8,49,1.3,14420,2.42,0,0
"4572",11,1200,27.2,46,1.7,13010,2.88,0,0
"4573",12,1462,28.2,42,1.4,15630,2.84,0,0
"4574",13,1583,28.8,42,2,14380,2.38,0,0
"4575",14,1744,30.1,35,1.4,15830,2.53,0,0
"4576",15,1890,29.6,40,2.5,15460,1.96,0,0
"4577",16,2297,28.7,40,2.5,14740,1,0,0
"4578",17,2355,28.2,39,2.9,16530,0.7,0,0
"4579",18,1934,27.3,42,1.2,20000,0.19,0,0
"4580",19,1058,25.7,47,1.8,20000,0.04,0,0
"4581",20,246,23.7,62,1.6,14020,0,0.4,0
"4582",21,225,22.4,72,1.5,18160,0,0.1,0
"4583",22,776,21,75,1.3,20000,0,0,0
"4584",23,766,20.7,66,1.6,20000,0,0,0
"4585",0,483,20.2,66,1.5,20000,0,0,0
"4586",1,375,19.7,71,1.2,19860,0,0.5,0
"4587",2,162,19.2,69,1.3,20000,0,0,0
"4588",3,150,18.6,78,0.8,19970,0,0,0
"4589",4,174,18.3,72,1.7,20000,0,0,0
"4590",5,138,18.4,70,1.4,20000,0,0,0
"4591",6,216,18.3,71,0.9,20000,0,0,0
"4592",7,313,18.4,68,0.6,20000,0.04,0,0
"4593",8,619,19,65,2,20000,0.28,0,0
"4594",9,786,19.2,65,1.4,20000,0.34,0,0
"4595",10,942,20.2,62,1.8,20000,0.82,0,0
"4596",11,1074,21.3,56,1.5,19890,1.18,0,0
"4597",12,1442,23.2,50,2.2,19880,2.45,0,0
"4598",13,1752,24.2,48,1.2,19680,2.19,0,0
"4599",14,1985,24.1,51,1.1,20000,1.58,0,0
"4600",15,2182,24.8,49,1.2,20000,1.34,0,0
"4601",16,2333,24.8,51,1.6,20000,1.17,0,0
"4602",17,2431,24.6,52,1.3,20000,0.82,0,0
"4603",18,2367,24.1,53,1.3,20000,0.48,0,0
"4604",19,2267,23.4,55,1,20000,0.12,0,0
"4605",20,2300,22.8,55,1.3,20000,0.01,0,0
"4606",21,2026,22.1,55,1.5,20000,0,0,0
"4607",22,1634,21.5,55,1.8,20000,0,0,0
"4608",23,1191,20.9,56,1.5,20000,0,0,0
"4609",0,918,20.3,58,1.4,20000,0,0,0
"4610",1,555,19.8,59,1.3,20000,0,0,0
"4611",2,353,19.2,60,1.5,20000,0,0,0
"4612",3,232,18.8,61,1.3,20000,0,0,0
"4613",4,194,18.8,60,1,20000,0,0,0
"4614",5,324,18.8,61,1.2,20000,0,0,0
"4615",6,807,18.6,61,0.8,20000,0.03,0,0
"4616",7,1629,19.1,59,1.1,20000,0.38,0,0
"4617",8,2375,20.7,55,1.5,20000,1.23,0,0
"4618",9,1307,22.2,48,1.7,18890,1.77,0,0
"4619",10,992,23.7,47,1.3,20000,2.67,0,0
"4620",11,1107,23.2,52,1.4,20000,1.53,0,0
"4621",12,1204,23.2,52,1.2,20000,0.82,0,0
"4622",13,1033,23.7,49,1.2,20000,1.04,0,0
"4623",14,1075,23.9,47,1,20000,0.97,0,0
"4624",15,1240,22.2,60,1.3,19070,0.34,0,0
"4625",16,1220,22,60,1.8,20000,0.14,0,0
"4626",17,1475,20.7,72,3.4,20000,0.11,0,0
"4627",18,1491,19.8,80,3.9,20000,0.12,0,0
"4628",19,873,19.4,85,1.2,16510,0.08,0.5,0
"4629",20,1280,19.1,84,1.7,20000,0.04,0,0
"4630",21,1647,19,82,1,20000,0,0,0
"4631",22,1117,19,76,0.1,20000,0,0,0
"4632",23,384,18.2,93,0.8,4600,0,3.5,0
"4633",0,470,18,94,0.7,19060,0,1,0
"4634",1,454,17.7,92,0.9,19580,0,0,0
"4635",2,385,17.7,87,1.2,20000,0,0,0
"4636",3,206,17.5,87,0.5,19950,0,0,0
"4637",4,144,17.5,84,0.8,20000,0,0,0
"4638",5,296,17.2,87,0.6,20000,0,0,0
"4639",6,740,16.7,85,1,20000,0.03,0,0
"4640",7,1573,17.1,77,1.5,17480,0.49,0,0
"4641",8,2495,19,67,1.1,19760,1.29,0,0
"4642",9,1317,21.1,60,0.9,19980,2.18,0,0
"4643",10,971,22.1,53,1.1,19990,2.28,0,0
"4644",11,1092,22.9,54,2.6,19590,2.56,0,0
"4645",12,1202,24,51,1.8,20000,2.29,0,0
"4646",13,1215,25.7,46,0.8,20000,3.18,0,0
"4647",14,1246,25.6,45,2.2,19610,1.39,0,0
"4648",15,1427,26.2,42,2.7,19770,1.59,0,0
"4649",16,1714,26.2,47,3.8,19960,2.45,0,0
"4650",17,2270,26.4,47,3,19760,1.76,0,0
"4651",18,3404,24.9,53,3.6,20000,1.28,0,0
"4652",19,2873,23.1,58,2.4,19970,0.59,0,0
"4653",20,2579,21.6,62,3.3,20000,0.09,0,0
"4654",21,2505,20.6,70,1.8,19860,0,0,0
"4655",22,2309,20,70,1,20000,0,0,0
"4656",23,1657,19.5,72,0.6,19890,0,0,0
"4657",0,1274,19.3,76,1.2,19680,0,0,0
"4658",1,1088,18.9,77,0.7,19870,0,0,0
"4659",2,847,18.4,75,0.6,19860,0,0,0
"4660",3,591,18.5,73,1,19510,0,0,0
"4661",4,421,18.7,74,0.9,19330,0,0,0
"4662",5,290,18.6,76,0.4,19570,0,0,0
"4663",6,416,18.7,75,0.9,19230,0.06,0,0
"4664",7,657,19.4,69,0.3,12770,0.42,0,0
"4665",8,959,20.7,65,1.5,10040,0.97,0,0
"4666",9,1111,22.6,59,1.6,10300,1.8,0,0
"4667",10,1269,23,57,2.2,11450,1.1,0,0
"4668",11,1478,24.5,51,1.5,13330,1.97,0,0
"4669",12,1747,24.5,56,2.3,10940,1.74,0,0
"4670",13,1834,24.9,52,1.8,15540,1.7,0,0
"4671",14,2088,26.6,50,2.4,11190,2.95,0,0
"4672",15,2288,25.5,50,2.2,10250,0.47,0,0
"4673",16,2474,25.8,50,1.7,11520,0.66,0,0
"4674",17,2664,25.6,57,3.3,9190,0.87,0,0
"4675",18,2479,23.4,63,3.6,12450,0.5,0,0
"4676",19,2404,22.8,64,2.3,14440,0.45,0,0
"4677",20,2276,22.1,65,1.3,16110,0.09,0,0
"4678",21,2166,21.8,67,0,14850,0,0,0
"4679",22,1934,21.6,66,1.2,14380,0,0,0
"4680",23,1394,21.5,62,0.1,18270,0,0,0
"4681",0,1047,21.1,69,0.5,10860,0,0,0
"4682",1,715,20.8,72,1,9120,0,0,0
"4683",2,453,20.8,73,0.8,8290,0,0,0
"4684",3,289,20.8,73,0.7,7560,0,0,0
"4685",4,193,21,72,0.8,6770,0,0,0
"4686",5,154,20.3,84,3.2,5180,0,0,0
"4687",6,100,19.5,95,1.4,1790,0,1.5,0
"4688",7,94,19.4,97,0.9,2720,0,13.5,0
"4689",8,187,18.9,97,1.2,4920,0.06,11.5,0
"4690",9,175,19.1,96,0.6,2730,0.17,1.5,0
"4691",10,532,19.7,94,1.1,4970,0.61,1,0
"4692",11,735,20.5,79,1.7,7700,1.25,0,0
"4693",12,945,21.2,75,0.7,8760,1.07,0,0
"4694",13,1056,22.8,67,1.2,9300,1.55,0,0
"4695",14,1153,23.8,62,1.2,12820,1.91,0,0
"4696",15,1292,24.6,57,1.8,16640,1.54,0,0
"4697",16,1550,25,56,0.7,17230,1.27,0,0
"4698",17,1934,24.6,57,1,18660,0.45,0,0
"4699",18,2962,24,61,1.5,19350,0.26,0,0
"4700",19,1856,23.6,63,0.6,19560,0.19,0,0
"4701",20,1557,22.6,74,1.2,15940,0.01,0,0
"4702",21,1807,22.2,72,1,17860,0,0,0
"4703",22,1737,21.8,72,1,19520,0,0,0
"4704",23,1295,21.6,68,0.8,20000,0,0,0
"4705",0,986,21,70,0.9,20000,0,0,0
"4706",1,717,20.6,65,1.2,20000,0,0,0
"4707",2,403,20.1,67,1.1,20000,0,0.1,0
"4708",3,154,18.8,93,1,4190,0,5.4,0
"4709",4,72,18,93,1.6,6270,0,10.5,0
"4710",5,161,17.4,86,1.1,18200,0,0.5,0
"4711",6,609,17.2,83,1.3,20000,0.07,0,0
"4712",7,1467,18.2,75,1.4,20000,0.56,0,0
"4713",8,2328,18.7,71,1.1,19920,0.61,0,0
"4714",9,1170,20.1,65,1.4,20000,0.93,0,0
"4715",10,1004,22,56,1.5,19890,1.91,0,0
"4716",11,1118,22.9,57,1.4,19180,2.24,0,0
"4717",12,1193,24.4,50,1.6,20000,3.07,0,0
"4718",13,1035,25.3,48,1.8,19350,3.42,0,0
"4719",14,1027,26.4,43,2.1,19440,3.23,0,0
"4720",15,1461,26.7,40,1.6,19950,2.42,0,0
"4721",16,1726,26.5,45,1.6,20000,1.91,0,0
"4722",17,2460,26.1,45,1.4,20000,1.26,0,0
"4723",18,2891,25.9,44,1.5,20000,1.36,0,0
"4724",19,2984,24.3,48,1.5,20000,0.59,0,0
"4725",20,2441,22.6,51,1.3,20000,0.06,0,0
"4726",21,2337,21.4,54,1.5,20000,0,0,0
"4727",22,2155,20.4,54,1.4,20000,0,0,0
"4728",23,1593,19.6,55,1.4,20000,0,0,0
"4729",0,1217,19,57,1.6,20000,0,0,0
"4730",1,1056,18.4,59,1.3,20000,0,0,0
"4731",2,764,17.9,60,0.8,20000,0,0,0
"4732",3,518,17.4,61,1.2,20000,0,0,0
"4733",4,317,16.9,63,1,20000,0,0,0
"4734",5,277,16.6,65,1.2,20000,0,0,0
"4735",6,381,16.3,66,0.7,20000,0.05,0,0
"4736",7,583,17,60,1.1,19930,0.47,0,0
"4737",8,892,18.7,57,1,19560,1.05,0,0
"4738",9,1144,20.4,54,1.5,20000,1.88,0,0
"4739",10,1166,21.8,46,0.9,19270,2.46,0,0
"4740",11,1330,23.4,46,1.6,19540,2.96,0,0
"4741",12,1525,24.8,43,1.2,19430,3.27,0,0
"4742",13,1704,26.2,37,1.2,19360,3.36,0,0
"4743",14,1783,27.1,40,1.8,17790,3.26,0,0
"4744",15,1861,27.8,41,1.6,18510,2.89,0,0
"4745",16,1991,28.3,41,2.6,18520,2.58,0,0
"4746",17,2383,28.4,43,2,18060,1.93,0,0
"4747",18,2451,28,46,2.3,18330,1.23,0,0
"4748",19,2475,27.2,48,1.4,19940,0.57,0,0
"4749",20,2497,25,60,2.4,17730,0.1,0,0
"4750",21,2435,23.7,64,1.7,17070,0,0,0
"4751",22,1995,22.8,69,1.7,16560,0,0,0
"4752",23,1615,22.1,73,1.6,11800,0,0,0
"4753",0,1394,21.5,76,1.4,10150,0,0,0
"4754",1,929,20.9,79,2,9320,0,0,0
"4755",2,755,20.5,76,1.1,9940,0,0,0
"4756",3,491,19.9,80,1.6,7410,0,0,0
"4757",4,304,19.4,82,0.9,5310,0,0,0
"4758",5,238,19,85,0.8,5670,0,0,0
"4759",6,324,18.9,83,0.3,5760,0.05,0,0
"4760",7,475,19.6,75,0.9,8840,0.42,0,0
"4761",8,715,21.1,70,0.3,7660,0.9,0,0
"4762",9,944,22.5,66,1.2,6050,0.97,0,0
"4763",10,953,23,66,1.1,5160,0.83,0,0
"4764",11,1146,23.6,63,0.7,5230,0.93,0,0
"4765",12,1422,24.8,56,0.9,5300,1.57,0,0
"4766",13,1563,25.7,52,1.1,6390,1.81,0,0
"4767",14,1709,26.8,44,1.6,7600,2.01,0,0
"4768",15,1979,27.3,51,2.6,5980,2.4,0,0
"4769",16,2235,26.6,51,2.2,8090,1.27,0,0
"4770",17,2330,25.6,58,3.3,8650,0.66,0,0
"4771",18,2474,25,59,3.4,13240,0.54,0,0
"4772",19,2481,24.2,62,1.9,12250,0.39,0,0
"4773",20,2429,23.1,67,2.1,10600,0.03,0,0
"4774",21,2055,22.7,66,0.9,10690,0,0,0
"4775",22,1819,22.2,70,0.5,10560,0,0,0
"4776",23,1323,21.7,74,1.4,9200,0,0,0
"4777",0,917,21.3,74,1.4,9630,0,0,0
"4778",1,547,21,74,0.5,9900,0,0,0
"4779",2,436,20.7,76,0.3,9200,0,0,0
"4780",3,202,20.5,77,0.5,8650,0,0,0
"4781",4,164,20.2,78,0.7,8840,0,0,0
"4782",5,383,20,80,0.3,8240,0,0,0
"4783",6,779,20,78,0.4,7520,0.05,0,0
"4784",7,1590,20.6,76,0.5,7860,0.3,0,0
"4785",8,2357,22.7,65,0.7,7590,1.05,0,0
"4786",9,1263,24.7,59,1.1,6160,1.8,0,0
"4787",10,822,26.1,53,0.9,5540,2.14,0,0
"4788",11,915,27.3,45,2.4,8460,2.84,0,0
"4789",12,988,28.4,45,2.2,6490,2.92,0,0
"4790",13,938,29.4,42,1.7,6890,3.1,0,0
"4791",14,997,29.8,36,2,13820,2.63,0,0
"4792",15,1177,30.5,34,2.8,15900,2.87,0,0
"4793",16,1401,30.5,34,2.9,18300,2.51,0,0
"4794",17,2040,29.5,36,3.7,17860,1.94,0,0
"4795",18,746,29.2,35,2.7,19000,1.27,0,0
"4796",19,1557,28.1,38,2.6,20000,0.63,0,0
"4797",20,2515,25.7,43,2.1,20000,0.12,0,0
"4798",21,1702,23.8,48,2,20000,0,0,0
"4799",22,1373,22.9,56,1.3,19270,0,0,0
"4800",23,1732,22.3,59,1.1,18920,0,0,0
"4801",0,1055,21.5,63,1,17400,0,0,0
"4802",1,766,20.9,66,0.8,15280,0,0,0
"4803",2,527,20.2,71,1.2,14140,0,0,0
"4804",3,369,19.9,69,1.4,11790,0,0,0
"4805",4,268,19.7,73,1.6,8480,0,0,0
"4806",5,317,19.4,77,0.8,8310,0,0,0
"4807",6,746,19.1,75,0.4,10390,0.08,0,0
"4808",7,1616,19.9,72,0.6,8400,0.32,0,0
"4809",8,2430,21.1,66,1,7970,0.62,0,0
"4810",9,1381,22.4,62,0.9,7610,0.93,0,0
"4811",10,937,23.7,56,1.6,10740,1.34,0,0
"4812",11,1014,24.6,53,1.4,14720,1.67,0,0
"4813",12,1224,25.8,48,1.5,14870,2.31,0,0
"4814",13,1230,26.6,46,2.9,14820,2.31,0,0
"4815",14,1258,27.2,44,2.9,13770,2.59,0,0
"4816",15,1363,26.7,42,2.6,16340,1.89,0,0
"4817",16,1700,26.1,46,3,17280,1.55,0,0
"4818",17,2328,25.1,51,2.4,17140,1.15,0,0
"4819",18,3556,24.1,57,2.9,13010,0.56,0,0
"4820",19,2809,23.3,59,2.6,12140,0.28,0,0
"4821",20,2525,22.4,62,2.2,10410,0.05,0,0
"4822",21,2378,21.6,66,2.4,9620,0,0,0
"4823",22,2096,20.8,71,2.1,8000,0,0,0
"4824",23,1456,20.1,73,1.9,7710,0,0,0
"4825",0,1030,19.7,71,2,13300,0,0,0
"4826",1,803,19.6,73,1.4,9580,0,0,0
"4827",2,576,19.6,78,0.8,6620,0,0,0
"4828",3,340,19.4,79,0.8,5630,0,0,0
"4829",4,249,19.1,82,1.5,4710,0,0,0
"4830",5,336,19.1,83,2,4570,0,0,0
"4831",6,714,19.4,83,1.6,4480,0.03,0,0
"4832",7,1629,20,77,1.7,5950,0.29,0,0
"4833",8,2440,20.6,77,1.2,5660,0.53,0,0
"4834",9,1401,21.1,73,2,6230,0.43,0,0
"4835",10,1002,22.2,70,3.1,7400,1.44,0,0
"4836",11,1100,23.7,56,2.4,10700,2.33,0,0
"4837",12,1252,25.2,53,3.3,9760,3.38,0,0
"4838",13,1184,26.2,51,3.2,10780,3.36,0,0
"4839",14,1158,27.5,47,2.7,9900,3.24,0,0
"4840",15,1266,27.9,45,3.6,15580,3.04,0,0
"4841",16,1600,28.2,48,3.9,11030,2.55,0,0
"4842",17,2289,28,50,3.2,11370,1.93,0,0
"4843",18,3384,27,55,3.1,12460,1.26,0,0
"4844",19,2741,25.6,61,2.7,12360,0.6,0,0
"4845",20,2519,23.3,68,3.6,8950,0.11,0,0
"4846",21,2246,21.6,74,3.3,7580,0,0,0
"4847",22,1979,20.6,78,3,6840,0,0,0
"4848",23,1401,20.1,82,3.6,4940,0,0,0
"4849",0,1083,20,83,2.6,5470,0,0,0
"4850",1,794,20.1,82,1.2,5820,0,0,0
"4851",2,539,20.2,82,0.9,5750,0,0,0
"4852",3,394,20,83,1.7,6070,0,0,0
